Date,numTrans,tradedShares,amount,Close,Change,Percentage change,outcome
3/19/2020,18792,5106681,1903142008,"1,269.30",13.5,1.08,1
3/22/2020,2391,480527,194642984,"1,251.45",-17.85,-1.41,0
5/12/2020,292,106412,104499446,"1,226.15",-25.3,-2.02,0
5/13/2020,211,10526,3613523,"1,201.57",-24.58,-2,0
6/29/2020,6869,1444173,485315626.7,"1,188.70",-12.87,-1.07,0
6/30/2020,2919,489537,227212194,"1,260.75",72.05,6.06,1
7/1/2020,3890,1101002,407352246.6,"1,336.52",75.77,6.01,1
7/2/2020,8409,1061890,476654971,"1,256.11",-80.41,-6.02,0
7/5/2020,20474,2806898,1033390231,"1,265.45",9.34,0.74,1
7/6/2020,17384,2731498,927841328.5,"1,298.73",33.28,2.63,1
7/7/2020,18140,2883948,1212426267,"1,336.66",37.93,2.92,1
7/8/2020,19541,2977706,1078462141,"1,326.53",-10.13,-0.76,0
7/9/2020,14663,2226203,908086196.7,"1,331.27",4.74,0.36,1
7/12/2020,16826,2678507,1111090272,"1,340.29",9.02,0.68,1
7/13/2020,15491,3733505,1088716118,"1,342.40",2.11,0.16,1
7/14/2020,14487,2567898,994393725.1,"1,347.44",5.04,0.38,1
7/15/2020,15857,3206024,1157041522,"1,362.34",14.9,1.11,1
7/16/2020,16543,2900706,1035000707,"1,394.77",32.43,2.38,1
7/19/2020,663,180596,62566293,"1,479.03",84.26,6.04,1
7/20/2020,33433,7001258,2802233715,"1,464.94",-14.09,-0.95,0
7/21/2020,26632,4971177,1868849657,"1,449.94",-15,-1.02,0
7/22/2020,38938,3586000,1532511716,"1,432.44",-17.5,-1.21,0
7/23/2020,28649,3392969,1327135218,"1,442.61",10.17,0.71,1
7/26/2020,32831,4500481,1942602476,"1,465.10",22.49,1.56,1
7/27/2020,28493,4257026,1812465663,"1,462.48",-2.62,-0.18,0
7/28/2020,21805,3247068,1259751557,"1,454.89",-7.59,-0.52,0
7/29/2020,24224,3839671,1687093091,"1,431.52",-23.37,-1.61,0
7/30/2020,21809,3430388,1320174290,"1,439.06",7.54,0.53,1
8/2/2020,27860,4661608,1841242332,"1,396.28",-42.78,-2.97,0
8/3/2020,16666,5342851,1290252213,"1,403.86",7.58,0.54,1
8/5/2020,20469,3447765,1233963934,"1,382.66",-21.2,-1.51,0
8/6/2020,20605,2341746,920997056.3,"1,381.37",-1.29,-0.09,0
8/9/2020,30200,3212379,977895525,"1,392.68",11.31,0.82,1
8/10/2020,34623,4252808,1555518923,"1,430.41",37.73,2.71,1
8/11/2020,25771,3612074,1259535874,"1,423.81",-6.6,-0.46,0
8/12/2020,20719,3032311,951960208.1,"1,425.32",1.51,0.11,1
8/13/2020,21366,3344101,1048905241,"1,408.79",-16.53,-1.16,0
8/16/2020,21609,4371854,1259320850,"1,391.46",-17.33,-1.23,0
8/17/2020,16723,3591047,1074931942,"1,402.21",10.75,0.77,1
8/18/2020,16800,4114512,1239017426,"1,407.89",5.68,0.41,1
8/19/2020,16875,2474329,976235059.5,"1,391.29",-16.6,-1.18,0
8/20/2020,8326,1214514,393129067.7,"1,397.57",6.28,0.45,1
8/23/2020,16579,2498662,1108053597,"1,410.34",12.77,0.91,1
8/24/2020,27566,4924289,2139202075,"1,431.60",21.26,1.51,1
8/25/2020,24101,3940691,1855180510,"1,440.94",9.34,0.65,1
8/26/2020,34620,5882101,2656163730,"1,462.03",21.09,1.46,1
8/27/2020,28384,4967288,1981686300,"1,458.04",-3.99,-0.27,0
8/30/2020,34421,3708268,1623941183,"1,462.67",4.63,0.32,1
8/31/2020,40206,7763056,3462586125,"1,484.99",22.32,1.53,1
9/2/2020,45272,9686009,4181036115,"1,510.57",25.58,1.72,1
9/3/2020,39204,9302948,2634871931,"1,510.42",-0.15,-0.01,0
9/6/2020,34859,7038860,2782290437,"1,499.97",-10.45,-0.69,0
9/7/2020,28076,5595430,2164849144,"1,487.81",-12.16,-0.81,0
9/8/2020,23296,4180637,1798244028,"1,495.15",7.34,0.49,1
9/9/2020,29123,5831010,2567257684,"1,508.20",13.05,0.87,1
9/10/2020,29988,4329409,2209471517,"1,520.69",12.49,0.83,1
9/13/2020,39814,7205643,3386859972,"1,537.25",16.56,1.09,1
9/14/2020,45453,8834215,3210479132,"1,540.51",3.26,0.21,1
9/15/2020,32328,6697496,2119939558,"1,536.03",-4.48,-0.29,0
9/16/2020,30588,6390062,1845619480,"1,541.40",5.37,0.35,1
9/17/2020,53240,13216234,3726885538,"1,572.18",30.78,2,1
9/20/2020,64515,9223712,2742795692,"1,575.18",3,0.19,1
9/21/2020,61935,8565063,2637366001,"1,569.06",-6.12,-0.39,0
9/22/2020,47944,7856788,2812856584,"1,546.15",-22.91,-1.46,0
9/23/2020,41620,5862617,1727821707,"1,555.52",9.37,0.61,1
9/24/2020,45834,8971303,2233489024,"1,561.27",5.75,0.37,1
9/27/2020,42108,19972311,3138243361,"1,565.55",4.28,0.27,1
9/28/2020,30596,6997420,1690154525,"1,560.83",-4.72,-0.3,0
9/29/2020,33933,7305111,1829872968,"1,553.62",-7.21,-0.46,0
9/30/2020,36282,8019661,1953636694,"1,550.43",-3.19,-0.21,0
10/1/2020,47032,9930830,2807708137,"1,571.04",20.61,1.33,1
10/4/2020,47148,11086317,3294523674,"1,585.75",14.71,0.94,1
10/5/2020,39583,9518562,2578475929,"1,582.12",-3.63,-0.23,0
10/6/2020,39231,9949061,2510423673,"1,586.29",4.17,0.26,1
10/7/2020,45976,12699408,3358426058,"1,600.97",14.68,0.93,1
10/8/2020,48198,11164361,2904963716,"1,589.63",-11.34,-0.71,0
10/11/2020,37515,9281478,2395432599,"1,576.27",-13.36,-0.84,0
10/12/2020,31836,6815660,1949027694,"1,578.01",1.74,0.11,1
10/13/2020,28640,6782947,1819638977,"1,568.59",-9.42,-0.6,0
10/14/2020,24899,5291314,1496387992,"1,561.17",-7.42,-0.47,0
10/15/2020,23088,4994357,1425884238,"1,562.46",1.29,0.08,1
10/18/2020,17120,4395669,1265145369,"1,556.80",-5.66,-0.36,0
10/19/2020,15475,3353074,979011796.7,"1,570.38",13.58,0.87,1
10/20/2020,18870,5024050,1271829990,"1,583.60",13.22,0.84,1
10/21/2020,22480,5509277,1633136779,"1,597.71",14.11,0.89,1
10/22/2020,30325,6457746,1994489046,"1,606.25",8.54,0.53,1
10/28/2020,42618,9322085,2725994069,"1,647.45",41.2,2.56,1
10/29/2020,41908,10365595,3037687273,"1,645.67",-1.78,-0.11,0
11/1/2020,37594,10626514,2930939007,"1,640.95",-4.72,-0.29,0
11/2/2020,34453,6937454,2453954688,"1,637.63",-3.32,-0.2,0
11/3/2020,29606,7757353,2237964572,"1,643.03",5.4,0.33,1
11/4/2020,24082,5631604,1757459905,"1,640.64",-2.39,-0.15,0
11/5/2020,35331,9123705,2842348516,"1,636.17",-4.47,-0.27,0
11/8/2020,41765,10863227,3526627396,"1,648.58",12.41,0.76,1
11/9/2020,41049,10035313,3699879726,"1,652.80",4.22,0.26,1
11/10/2020,38630,9657635,4096163436,"1,678.79",25.99,1.57,1
11/11/2020,36893,12523651,4099604742,"1,707.67",28.88,1.72,1
11/12/2020,55891,13889189,4826286551,"1,718.49",10.82,0.63,1
11/18/2020,43673,11674875,4791041649,"1,741.81",23.32,1.36,1
11/19/2020,56341,14062507,6116730071,"1,778.12",36.31,2.08,1
11/22/2020,63569,16034705,6906720755,"1,782.81",4.69,0.26,1
11/23/2020,46233,12020961,4762465663,"1,780.43",-2.38,-0.13,0
11/24/2020,49782,11748510,5442944119,"1,810.11",29.68,1.67,1
11/25/2020,57532,18846110,6817732499,"1,874.81",64.7,3.57,1
11/26/2020,70001,17187845,7612877421,"1,893.24",18.43,0.98,1
11/29/2020,80268,25945342,9227324602,"1,968.27",75.03,3.96,1
11/30/2020,83565,25191288,8867694495,"1,997.05",28.78,1.46,1
12/1/2020,67355,18576708,7404154007,"2,000.40",3.35,0.17,1
12/2/2020,61636,15564427,7463482972,"2,071.02",70.62,3.53,1
12/3/2020,64426,15889560,8026023798,"2,055.45",-15.57,-0.75,0
12/6/2020,61858,15490078,7209180213,"1,932.11",-123.34,-6,0
12/7/2020,60053,11920780,6667932066,"2,004.39",72.28,3.74,1
12/8/2020,48798,12566876,5719382709,"1,995.35",-9.04,-0.45,0
12/9/2020,46474,10821958,4745640570,"1,955.75",-39.6,-1.98,0
12/10/2020,39410,9883197,4146321050,"1,964.02",8.27,0.42,1
12/13/2020,43582,9049820,4899359821,"2,010.45",46.43,2.36,1
12/14/2020,57087,12888066,7204136923,"2,067.17",56.72,2.82,1
12/15/2020,47768,9755531,6069321719,"2,061.41",-5.76,-0.28,0
12/16/2020,49158,10558379,5144668102,"2,055.22",-6.19,-0.3,0
12/17/2020,61604,14114460,6769890815,"2,032.51",-22.71,-1.1,0
12/20/2020,79967,14509533,9047927547,"1,935.63",-96.88,-4.77,0
12/21/2020,64936,12382416,6698834628,"1,965.96",30.33,1.57,1
12/22/2020,55720,12717120,6740728572,"2,061.41",95.45,4.86,1
12/23/2020,51300,11558971,6862433125,"2,068.45",7.04,0.34,1
12/24/2020,47976,9860536,5369046322,"2,038.63",-29.82,-1.44,0
12/27/2020,42841,8254698,4669357558,"1,998.65",-39.98,-1.96,0
12/28/2020,36244,7497358,3850303873,"2,007.29",8.64,0.43,1
12/29/2020,37914,8001278,4092205582,"2,012.89",5.6,0.28,1
12/30/2020,39930,9909945,4446183904,"2,062.06",49.17,2.44,1
12/31/2020,50380,11464135,5703424594,"2,087.27",25.21,1.22,1
1/3/2021,54692,14026502,6343750513,"2,175.39",88.12,4.22,1
1/4/2021,46001,11643429,5961733122,"2,169.04",-6.35,-0.29,0
1/5/2021,42514,10809625,4566381178,"2,165.49",-3.55,-0.16,0
1/6/2021,40367,10535216,4425472339,"2,178.57",13.08,0.6,1
1/7/2021,50931,11767458,5874683995,"2,194.48",15.91,0.73,1
1/10/2021,57169,15030740,6326579940,"2,235.72",41.24,1.88,1
1/11/2021,48050,13560533,5524659993,"2,239.42",3.7,0.17,1
1/12/2021,45569,13531227,4982391897,"2,267.73",28.31,1.26,1
1/13/2021,50950,13289849,5914389261,"2,286.54",18.81,0.83,1
1/17/2021,50606,15035211,6374260732,"2,315.00",28.46,1.24,1
1/18/2021,51810,15496448,6314479769,"2,332.31",17.31,0.75,1
1/19/2021,57977,16304985,7467333717,"2,326.90",-5.41,-0.23,0
1/20/2021,53332,15981777,6210911751,"2,342.76",15.86,0.68,1
1/21/2021,69331,18105586,7798468468,"2,374.64",31.88,1.36,1
1/24/2021,79498,19379042,9376053220,"2,424.84",50.2,2.11,1
1/25/2021,72773,19285504,8903538731,"2,440.87",16.03,0.66,1
1/26/2021,63817,19606545,8279694747,"2,423.09",-17.78,-0.73,0
1/27/2021,59150,15289249,8006231560,"2,441.85",18.76,0.77,1
1/28/2021,82349,22153881,9898385428,"2,425.29",-16.56,-0.68,0
1/31/2021,96155,16277225,8973192590,"2,370.54",-54.75,-2.26,0
2/1/2021,65773,13311653,6972737060,"2,408.24",37.7,1.59,1
2/2/2021,74715,15325623,8593472987,"2,473.73",65.49,2.72,1
2/3/2021,91558,22040500,9531705376,"2,466.92",-6.81,-0.28,0
2/4/2021,72166,18719317,7615021793,"2,475.26",8.34,0.34,1
2/7/2021,87670,17736734,10441951304,"2,524.00",48.74,1.97,1
2/8/2021,92079,20011555,10619163869,"2,561.47",37.47,1.48,1
2/9/2021,71112,15985198,8146269193,"2,534.37",-27.1,-1.06,0
2/10/2021,62010,14905782,7649204683,"2,543.03",8.66,0.34,1
2/11/2021,72735,16058308,8411629003,"2,526.92",-16.11,-0.63,0
2/14/2021,58306,14851350,6927504581,"2,493.59",-33.33,-1.32,0
2/15/2021,68318,22447057,10384131169,"2,586.01",92.42,3.71,1
2/16/2021,76487,17732453,10035250907,"2,601.51",15.5,0.6,1
2/17/2021,76629,17688261,8035503494,"2,611.45",9.94,0.38,1
2/18/2021,90189,19645859,8761648948,"2,636.68",25.23,0.97,1
2/21/2021,93033,24304916,8834495497,"2,640.34",3.66,0.14,1
2/22/2021,78854,21614242,8406162121,"2,607.67",-32.67,-1.24,0
2/23/2021,83357,17714912,8561539426,"2,586.51",-21.16,-0.81,0
2/24/2021,69992,16726322,6701879089,"2,599.07",12.56,0.49,1
2/25/2021,83402,15855731,6097874556,"2,554.13",-44.94,-1.73,0
2/28/2021,96151,16017322,8355289814,"2,474.39",-79.74,-3.12,0
3/1/2021,70339,11838488,5692316831,"2,515.03",40.64,1.64,1
3/2/2021,64787,13106738,6119638669,"2,455.33",-59.7,-2.37,0
3/3/2021,63669,11391998,6254711089,"2,416.00",-39.33,-1.6,0
3/4/2021,65173,16622658,6058028822,"2,506.68",90.68,3.75,1
3/7/2021,53970,11778820,5005466480,"2,485.09",-21.59,-0.86,0
3/9/2021,52591,12482428,4752708147,"2,461.88",-23.21,-0.93,0
3/10/2021,46948,7816874,4100406337,"2,458.48",-3.4,-0.14,0
3/14/2021,60971,9903697,4952717162,"2,407.25",-51.23,-2.08,0
3/15/2021,52309,9604529,4248424066,"2,389.19",-18.06,-0.75,0
3/16/2021,46539,9012843,3375692089,"2,391.74",2.55,0.11,1
3/17/2021,44697,8626667,3374552178,"2,432.14",40.4,1.69,1
3/18/2021,57741,11657965,4661784937,"2,475.09",42.95,1.77,1
3/21/2021,80984,12429973,5919803950,"2,538.46",63.37,2.56,1
3/22/2021,61487,10931313,5351337290,"2,514.39",-24.07,-0.95,0
3/23/2021,61422,10276710,5141897169,"2,528.95",14.56,0.58,1
3/24/2021,72957,16934893,6674423941,"2,570.25",41.3,1.63,1
3/25/2021,74658,12548146,6500806040,"2,548.97",-21.28,-0.83,0
3/29/2021,64515,9138935,4410345030,"2,543.52",-5.45,-0.21,0
3/30/2021,68644,12209926,6185658498,"2,575.67",32.15,1.26,1
3/31/2021,67151,11281766,6166900816,"2,619.03",43.36,1.68,1
4/1/2021,74205,14390104,7250678824,"2,631.89",12.86,0.49,1
4/4/2021,89860,18173378,9006858558,"2,657.61",25.72,0.98,1
4/5/2021,73598,15853993,7296760156,"2,658.74",1.13,0.04,1
4/6/2021,81751,16108409,7477730488,"2,674.46",15.72,0.59,1
4/7/2021,76591,16593501,7266972570,"2,671.61",-2.85,-0.11,0
4/8/2021,71241,13376000,6556616680,"2,674.35",2.74,0.1,1
4/12/2021,80959,13821573,7610828050,"2,691.55",17.2,0.64,1
4/13/2021,76092,14691604,7143122725,"2,714.79",23.24,0.86,1
4/15/2021,95735,19020471,8636626396,"2,735.46",20.67,0.76,1
4/18/2021,93568,19528656,8801803215,"2,699.51",-35.95,-1.31,0
4/19/2021,73582,14200768,6766801224,"2,661.93",-37.58,-1.39,0
4/20/2021,65793,12369501,5538617640,"2,664.61",2.68,0.1,1
4/21/2021,66480,13787218,5772251203,"2,632.20",-32.41,-1.22,0
4/22/2021,75108,13032823,5915139888,"2,648.00",15.8,0.6,1
4/25/2021,104040,14690720,7284194901,"2,572.22",-75.78,-2.86,0
4/26/2021,86092,12911721,6590928202,"2,506.61",-65.61,-2.55,0
4/27/2021,63558,10202219,5109096957,"2,599.07",92.46,3.69,1
4/28/2021,46959,8965588,3990431236,"2,585.28",-13.79,-0.53,0
4/29/2021,50673,9818046,4357019249,"2,611.10",25.82,1,1
5/2/2021,83403,15832393,7360793120,"2,665.11",54.01,2.07,1
5/3/2021,88482,15908489,7529283086,"2,652.75",-12.36,-0.46,0
5/4/2021,68319,13015183,6052236811,"2,654.69",1.94,0.07,1
5/5/2021,78770,14867985,6216806933,"2,649.60",-5.09,-0.19,0
5/6/2021,80141,15980815,6810091453,"2,637.13",-12.47,-0.47,0
5/9/2021,75046,12728125,6148966772,"2,618.56",-18.57,-0.7,0
5/10/2021,51234,7578991,4203823849,"2,645.85",27.29,1.04,1
5/11/2021,62659,10819535,5810673071,"2,673.32",27.47,1.04,1
5/12/2021,62972,14854422,5326052801,"2,673.88",0.56,0.02,1
5/13/2021,86296,21955943,7126885280,"2,684.01",10.13,0.38,1
5/16/2021,113068,21328880,10403877510,"2,738.29",54.28,2.02,1
5/17/2021,101918,19056236,9576361139,"2,759.21",20.92,0.76,1
5/18/2021,115961,23131615,11359360092,"2,793.89",34.68,1.26,1
5/19/2021,132369,25121554,11958097411,"2,780.81",-13.08,-0.47,0
5/20/2021,106399,20133602,9305222004,"2,787.18",6.37,0.23,1
5/23/2021,126124,25163660,11695034728,"2,820.00",32.82,1.18,1
5/24/2021,136499,27140202,13175353188,"2,823.06",3.06,0.11,1
5/25/2021,112148,23465675,11133398108,"2,816.56",-6.5,-0.23,0
5/27/2021,147492,41813944,14768721042,"2,815.39",-1.17,-0.04,0
5/30/2021,173537,42636348,17028432245,"2,827.93",12.54,0.45,1
5/31/2021,148714,30888685,13909105701,"2,782.68",-45.25,-1.6,0
6/1/2021,98607,19783354,8598160117,"2,771.15",-11.53,-0.41,0
6/2/2021,114216,22613029,11351815356,"2,827.12",55.97,2.02,1
6/3/2021,155654,34691302,16907012846,"2,856.67",29.55,1.05,1
6/6/2021,171060,37455189,17271787525,"2,906.89",50.22,1.76,1
6/7/2021,151942,35474414,15818659063,"2,906.70",-0.19,-0.01,0
6/8/2021,149708,35700374,16951299040,"2,960.14",53.44,1.84,1
6/9/2021,155239,31354022,16997092703,"2,946.58",-13.56,-0.46,0
6/10/2021,155689,30606634,16100404996,"2,944.78",-1.8,-0.06,0
6/13/2021,182430,37076439,19550166636,"2,983.10",38.32,1.3,1
6/14/2021,175410,35027323,18884001199,"3,025.82",42.72,1.43,1
6/15/2021,164787,30948807,16528715731,"3,022.10",-3.72,-0.12,0
6/16/2021,167938,28289128,15484479319,"2,969.69",-52.41,-1.73,0
6/17/2021,124560,20365681,10904946011,"2,968.43",-1.26,-0.04,0
6/20/2021,128281,27344511,11819428289,"2,905.14",-63.29,-2.13,0
6/21/2021,127837,22522491,11619035674,"2,834.40",-70.74,-2.43,0
6/22/2021,112048,19770590,10286234821,"2,913.84",79.44,2.8,1
6/23/2021,91072,19417494,8362643585,"2,862.18",-51.66,-1.77,0
6/24/2021,78980,13210339,7033581930,"2,843.00",-19.18,-0.67,0
6/27/2021,82053,20974343,7167409044,"2,870.38",27.38,0.96,1
6/28/2021,81300,19282815,7725512716,"2,875.49",5.11,0.18,1
6/29/2021,75880,14044381,6726361869,"2,828.00",-47.49,-1.65,0
6/30/2021,68192,16248100,5838551435,"2,823.87",-4.13,-0.15,0
7/1/2021,70197,32838953,6707748284,"2,843.00",19.13,0.68,1
7/4/2021,60175,10842221,5053538257,"2,834.51",-8.49,-0.3,0
7/5/2021,52846,10063636,4582212579,"2,822.73",-11.78,-0.42,0
7/6/2021,46310,10135209,4224018255,"2,818.10",-4.63,-0.16,0
7/7/2021,46183,11664207,4585861976,"2,801.13",-16.97,-0.6,0
7/8/2021,51867,13143234,4815516292,"2,825.10",23.97,0.86,1
7/11/2021,82048,31588847,8061380495,"2,899.82",74.72,2.64,1
7/12/2021,92191,26021093,9980018937,"2,854.76",-45.06,-1.55,0
7/13/2021,53139,12348389,5546356224,"2,871.03",16.27,0.57,1
7/14/2021,50588,44736366,5654464281,"2,872.05",1.02,0.04,1
7/15/2021,73270,58502074,8143590782,"2,883.38",11.33,0.39,1
7/18/2021,116293,28863083,11638119639,"2,980.61",97.23,3.37,1
7/19/2021,107796,37571344,11813747617,"2,994.58",13.97,0.47,1
7/20/2021,84468,31608193,7897594269,"2,985.57",-9.01,-0.3,0
7/22/2021,114770,55964014,11114087275,"3,004.31",18.74,0.63,1
7/25/2021,139338,43939190,14232401350,"3,058.63",54.32,1.81,1
7/26/2021,137242,37061447,14139785431,"3,050.42",-8.21,-0.27,0
7/27/2021,141650,32355200,15170606739,"3,079.67",29.25,0.96,1
7/28/2021,128779,28170166,13291950035,"3,094.94",15.27,0.5,1
7/29/2021,106681,26040013,10905822514,"3,079.83",-15.11,-0.49,0
8/1/2021,117484,30342078,12103674172,"3,081.05",1.22,0.04,1
8/2/2021,105579,21894209,10983599094,"3,085.07",4.02,0.13,1
8/3/2021,106620,21129088,11529217775,"3,111.09",26.02,0.84,1
8/4/2021,144885,28813711,15595704179,"3,123.24",12.15,0.39,1
8/5/2021,135042,28845431,14316249965,"3,107.45",-15.79,-0.51,0
8/8/2021,126924,26996313,14308136887,"3,108.12",0.67,0.02,1
8/9/2021,128959,25393699,14137338881,"3,109.66",1.54,0.05,1
8/10/2021,163967,33535095,17846060333,"3,161.44",51.78,1.67,1
8/11/2021,139218,27298624,15455941754,"3,162.59",1.15,0.04,1
8/12/2021,154654,36608160,17513058233,"3,179.00",16.41,0.52,1
8/15/2021,189735,35550644,21647569503,"3,154.03",-24.97,-0.79,0
8/16/2021,159090,28617785,15930884038,"3,160.05",6.02,0.19,1
8/17/2021,161720,30613422,18204927607,"3,160.31",0.26,0.01,1
8/18/2021,188454,36509751,21313489269,"3,198.60",38.29,1.21,1
8/19/2021,188017,30912697,20499210766,"3,180.78",-17.82,-0.56,0
8/24/2021,156913,25316805,16124468060,"3,124.87",-55.91,-1.76,0
8/25/2021,118969,19599042,12092071869,"3,076.45",-48.42,-1.55,0
8/26/2021,130937,21690575,13421968092,"3,094.05",17.6,0.57,1
8/29/2021,159137,24888313,15651244506,"3,044.86",-49.19,-1.59,0
8/31/2021,130774,23109713,13259696108,"2,975.84",-69.02,-2.27,0
9/1/2021,104342,17182871,9351799655,"2,977.02",1.18,0.04,1
9/2/2021,105775,18109967,9505970822,"2,926.89",-50.13,-1.68,0
9/5/2021,129142,23079832,11240391045,"2,818.72",-108.17,-3.7,0
9/6/2021,109182,17922588,9826222807,"2,980.78",162.06,5.75,1
9/7/2021,86508,15082081,7495812161,"2,936.60",-44.18,-1.48,0
9/8/2021,74890,16148652,6646623427,"2,876.59",-60.01,-2.04,0
9/9/2021,72858,14474855,7050770070,"2,875.97",-0.62,-0.02,0
9/12/2021,96590,17100313,9440021704,"2,947.42",71.45,2.48,1
9/13/2021,93218,15681184,9290554155,"2,947.69",0.27,0.01,1
9/14/2021,59854,10639826,5195295443,"2,929.28",-18.41,-0.62,0
9/15/2021,75892,10557746,5358016211,"2,889.03",-40.25,-1.37,0
9/16/2021,113805,16468448,9033860973,"2,812.38",-76.65,-2.65,0
9/20/2021,107595,17330478,8493362009,"2,698.24",-114.14,-4.06,0
9/21/2021,95646,15306061,7364798652,"2,712.07",13.83,0.51,1
9/22/2021,72714,12122298,6179300158,"2,816.95",104.88,3.87,1
9/23/2021,87810,15714266,7726371029,"2,819.65",2.7,0.1,1
9/26/2021,73692,14494248,6500109920,"2,758.48",-61.17,-2.17,0
9/27/2021,67586,10478052,5120962616,"2,685.41",-73.07,-2.65,0
9/28/2021,75374,13034828,5745488179,"2,615.40",-70.01,-2.61,0
9/29/2021,63916,9894478,5028555092,"2,665.93",50.53,1.93,1
9/30/2021,49835,7321014,3700029507,"2,633.42",-32.51,-1.22,0
10/3/2021,52389,8948833,4113746126,"2,577.49",-55.93,-2.12,0
10/4/2021,48236,7653220,3627799935,"2,570.81",-6.68,-0.26,0
10/5/2021,41050,5842125,2996813003,"2,612.65",41.84,1.63,1
10/6/2021,55384,8189869,4500644114,"2,681.10",68.45,2.62,1
10/10/2021,54123,7251744,4498043581,"2,662.58",-18.52,-0.69,0
10/11/2021,44462,9314780,3639468093,"2,639.37",-23.21,-0.87,0
10/17/2021,21328,4760295,1497375371,"2,656.96",17.59,0.67,1
10/18/2021,40401,8776337,2966899791,"2,587.45",-69.51,-2.62,0
10/19/2021,54452,9575601,3783422995,"2,510.73",-76.72,-2.97,0
10/20/2021,34644,6101414,2679028155,"2,571.66",60.93,2.43,1
10/21/2021,36762,6106452,2635390460,"2,556.95",-14.71,-0.57,0
10/24/2021,38147,5818025,2773420135,"2,584.52",27.57,1.08,1
10/25/2021,53792,8395864,4308895575,"2,672.25",87.73,3.39,1
10/26/2021,72973,11486123,6318340932,"2,751.07",78.82,2.95,1
10/27/2021,75608,11591943,6612460740,"2,769.13",18.06,0.66,1
10/28/2021,59134,9236097,5394945882,"2,782.16",13.03,0.47,1
10/31/2021,81933,13899302,7823214413,"2,837.61",55.45,1.99,1
11/1/2021,80351,13403312,7777510778,"2,819.86",-17.75,-0.63,0
11/2/2021,59879,9977459,6073702718,"2,843.62",23.76,0.84,1
11/3/2021,61745,9995522,6553059153,"2,848.84",5.22,0.18,1
11/8/2021,49530,7207396,4420719103,"2,829.64",-19.2,-0.67,0
11/9/2021,100666,11917077,6527729547,"2,749.85",-79.79,-2.82,0
11/11/2021,73328,9475936,5119602540,"2,690.29",-59.56,-2.17,0
11/14/2021,61405,7434537,4096219525,"2,688.92",-1.37,-0.05,0
11/15/2021,59316,8636636,4734651444,"2,715.35",26.43,0.98,1
11/16/2021,69200,10093221,5521650857,"2,784.58",69.23,2.55,1
11/17/2021,77518,11943858,7379446820,"2,801.52",16.94,0.61,1
11/18/2021,70037,9862940,6271867230,"2,769.13",-32.39,-1.16,0
11/21/2021,54664,7894468,4357309319,"2,757.53",-11.6,-0.42,0
11/22/2021,51525,7565504,3929258158,"2,765.43",7.9,0.29,1
11/23/2021,53767,7448366,4165896578,"2,733.12",-32.31,-1.17,0
11/24/2021,54702,7445223,4217413024,"2,735.00",1.88,0.07,1
11/25/2021,47112,7484631,3788562371,"2,731.78",-3.22,-0.12,0
11/28/2021,70842,11903202,5835135055,"2,651.49",-80.29,-2.94,0
11/29/2021,51138,8225822,4008937133,"2,629.97",-21.52,-0.81,0
11/30/2021,41585,6447449,3089041991,"2,628.37",-1.6,-0.06,0
12/1/2021,37585,5310215,2742085704,"2,633.65",5.28,0.2,1
12/2/2021,47864,7932731,3413589126,"2,586.19",-47.46,-1.8,0
12/5/2021,60088,8920894,4090765325,"2,513.87",-72.32,-2.8,0
12/6/2021,69888,9471311,4542345271,"2,546.08",32.21,1.28,1
12/7/2021,49741,8330093,3128341700,"2,508.90",-37.18,-1.46,0
12/8/2021,42946,6560947,2663909620,"2,455.80",-53.1,-2.12,0
12/9/2021,41389,6223721,2673308792,"2,449.97",-5.83,-0.24,0
12/12/2021,51844,7460874,3382509520,"2,361.27",-88.7,-3.62,0
12/13/2021,62809,9679072,3995604178,"2,281.67",-79.6,-3.37,0
12/14/2021,29064,4085956,1842647144,"2,418.85",137.18,6.01,1
12/15/2021,71229,9879109,4588390678,"2,414.62",-4.23,-0.17,0
12/16/2021,37236,5379860,2301751968,"2,376.74",-37.88,-1.57,0
12/20/2021,37367,5439087,2464689863,"2,358.81",-17.93,-0.75,0
12/21/2021,34216,4972309,2382097335,"2,415.55",56.74,2.41,1
12/22/2021,55997,8104319,4523338143,"2,507.70",92.15,3.81,1
12/23/2021,59008,8323923,4490266410,"2,520.23",12.53,0.5,1
12/26/2021,62021,8601956,5173200503,"2,591.42",71.19,2.82,1
12/27/2021,67760,10292226,5607439671,"2,521.65",-69.77,-2.69,0
12/28/2021,42058,5828783,3125575632,"2,518.99",-2.66,-0.11,0
12/29/2021,42512,5638279,3623480292,"2,524.50",5.51,0.22,1
1/2/2022,53122,7160983,4126980068,"2,584.91",60.41,2.39,1
1/3/2022,54505,8205052,4533017179,"2,616.94",32.03,1.24,1
1/4/2022,55378,9110758,4320269828,"2,679.95",63.01,2.41,1
1/5/2022,58572,9559429,4621598583,"2,649.18",-30.77,-1.15,0
1/6/2022,48161,7336334,3676846349,"2,692.47",43.29,1.63,1
1/9/2022,82113,15058621,7101831591,"2,765.51",73.04,2.71,1
1/10/2022,77182,14288120,7123417936,"2,784.95",19.44,0.7,1
1/11/2022,77015,11970215,6724526198,"2,834.13",49.18,1.77,1
1/12/2022,90590,16147390,8033212742,"2,803.62",-30.51,-1.08,0
1/13/2022,77668,11834216,6669748568,"2,857.75",54.13,1.93,1
